"pos_m20","pos_m19","pos_m18","pos_m17","pos_m16","pos_m15","pos_m14","pos_m13","pos_m12","pos_m11","pos_m10","pos_m9","pos_m8","pos_m7","pos_m6","pos_m5","pos_m4","pos_m3","pos_m2","pos_m1","pos_0","pos_1","pos_2","pos_3","pos_4","pos_5","pos_6","pos_7","pos_8","pos_9","pos_10","pos_11","pos_12","pos_13","pos_14","pos_15","pos_16","pos_17","pos_18","pos_19","pos_20"
0.9556999,0.9486128,0.9374278,0.7066228,0.09368623,0.5033177,0.2587262,0.03435202,0.9614316,0.9671141,0.9994975,0.9985342,0.9999368,0.9997192,0.03588823,0.9716177,0.9911388,0.03620963,0.03523313,8.018436e-05,0.02698545,0.982442,0.9370579,0.005363518,0.9639933,0.9646799,0.999197,0.9995316,0.9992305,0.9758937,0.01241666,0.2291769,8.498196e-05,0.5439725,0.01688641,0.7276986,0.9865316,0.9979802,0.996782,0.3308792,0.005271117
0.9996436,0.9994462,0.999199,0.0002103562,0.9999656,0.9999316,0.8864311,0.1041179,0.7578089,0.3830187,0.09413507,0.1118489,0.001005788,0.000142664,0.00194574,0.08472046,0.5050089,0.3806392,0.18428,0.1928429,0.9884588,0.9999122,0.9998386,0.9990904,0.9996566,0.9989961,0.9534227,3.05237e-05,0.9788073,0.99931,0.9996211,0.9527896,0.001241213,0.01077107,0.01606913,0.00965262,0.004785663,0.00708861,0.003639897,0.003095161,0.004921872
0,0.999708,0.9999901,0.9999879,0.9997572,0.983007,0.006385573,0.03176731,0.0001135922,0.02785898,0.04236404,0.2159174,0.0005995612,0.003177859,0.02570251,0.01008435,0.9687919,0.9686516,0.9679962,0,0.01290165,6.010942e-05,0,0.9941293,0.9981531,0.9978108,1.991007e-05,0.006424783,0.08433228,0.09452352,0.9562603,0.9983159,0.999528,0.9994696,0.9988618,0.9704485,0.804755,0.02341155,0.004402572,0.1256136,0.1262679
0.7214964,0.6420574,0.5937101,0.02591592,0.04190283,0.03991368,0.03423972,0.02128022,0.6071155,0.7027439,0.5266871,0.6549159,0.660972,0.6158362,0.505777,0.5218018,0.6281286,0.5707985,0.5090746,0.9804877,0.9900444,0.9699246,0.9770338,0.9947807,0.9983026,0.998433,0.9577107,0.01219186,0.002482524,0.00277997,0.1013911,0.9895718,0.9815733,0.1281312,0.8922843,0.8876201,0.9866763,0.9738599,0.7682613,0.5514016,0.006187119
0.01306266,0.01985608,0.9967465,0.9999325,0.999986,0.9999858,0.9998237,0.0001382131,9.686392e-05,0.0001594596,7.492936e-05,0.9998128,0.9999701,0.9999701,0.9999169,0.9979681,0.002184198,0.001504437,0.007277898,0.0195888,0.03500302,0.01104846,0.4566203,0.9560159,0.9601782,0.9534803,0.8952783,0.0004083598,0.0001209442,0.0004624194,0.0005934073,0.8942297,0.9830076,0.9882047,0.9978303,0.4859035,0.04661545,0.02335254,0.02504975,0.9790537,0.9822797
0.01839546,0.0479994,0.01209103,0.007606039,0.004059615,0.008285448,0.06254466,0.04829424,0.03548457,0.02923157,0.03415309,0.01955564,0.2469717,0.2357398,0.2361955,0.4231643,0.8614364,0.8602604,0.8120687,0.9064335,0.9198288,0.2715271,0.2805159,0.342152,0.4665191,0.7660517,0.8374971,0.7713386,0.6815152,0.7760198,0.612995,0.6138534,0.6335902,0.1695885,0.8972067,0.9149886,0.2457019,0.9710499,0.9965904,0.9911339,0.09178891
0.1384867,0.165474,0.3357679,0.5970738,0.5867387,0.5222534,0.5197549,0.1345118,0.08196756,0.07444855,0.0337178,0.9398071,0.9848153,0.9841483,0.9853124,0.9678988,0.8030229,0.0008452636,0.0005161733,0.02673515,0.03428231,0.8352423,0.9988002,0.9993354,0.9974703,0.9998454,0.9979072,0.5459139,0.6177009,0.6666313,0.5508209,0.1994487,0.639656,0.5466605,0.9478736,0.99962,0.9999385,0.9999647,0.9997228,0.04667326,0.04028217
0.005407628,0.7466303,0.9889017,0.9997733,0.9950315,0.9937901,0.9886393,0.9864418,0.002164627,0.9851772,0.9999926,0.9999866,0.9999837,0.9999186,0.995485,0.942179,0.3419399,0.3298798,0.3253571,0.2513019,0.008060135,0.9900015,0.9819068,0.9902278,0.9904367,0.931148,0.008373649,0.003758152,0.1691934,0.670599,0.594969,0.9574555,0.7495614,0.7392805,0.3010241,0.002192544,0.002209074,0.005281991,0.146416,0.3330152,0.759386
0.04481857,0.04457645,0.05617163,0.6319352,0.6883184,0.6581894,0.02675271,0.1694262,0.3525668,0.35494,0.9926894,0.8410531,0.8277095,0.2935934,0.1920163,0.1855181,0.6737982,0.6628738,0.6612313,0.0891902,0.814152,0.8492025,0.8067356,0.8019814,0.7288302,0.1165342,0.8219745,0.9414142,0.05972032,0,0.07789249,0.1653814,0.1959343,0.2245504,0.951312,0.9884146,0.7660861,0.8427464,0.9822897,0.9796516,0.9082208
0.8441447,0.8385648,0.8237624,0.7391739,0.02390008,0.03422653,0.005880269,0.01159703,0.02212306,0.002511908,0.1946383,0.4173777,0.1586598,0.4085737,0.4393796,0.3911636,0.1307571,0.09350566,0.003800934,0.9660011,0.9983231,0.99693,0.9973008,0.0006641477,0.02291473,0.9855882,0.9544524,0.00780518,0.002352405,0.05064027,0.1741185,0.02686146,0.8783272,0.9933585,0.9998008,0.9998501,0.9998147,0.09652952,0.08456804,0.2723641,0.9326976
0.1257619,0.001177327,0.1388118,0.0009072432,0.0009282803,0.0001887409,2.162805e-05,0,0.2840334,0,0.9457107,0.9991639,0.9998626,0.9999193,0.9353565,0.5024637,0.2857517,0.001678203,0.9975011,0.9999855,0.9999845,0.9997472,0,0,0,0,0.9997472,0.9999845,0.9999855,0.998393,0.01377054,0.9165322,0.999833,0.9998115,0.9844124,0.003610057,0.7194057,1.838145e-05,0.9986215,0.9996564,0.9997669
0.9999469,0.9999794,0.9999572,0.996835,0.002096855,0.07684769,0.01324012,0.05589488,0.01456825,0.0218309,0.05110527,0.01956167,0.6540038,0.9851779,0.9952171,0.994133,0.9751635,0.0005932745,0.998623,0.9999769,0.999999,0.9999615,0.9972469,0,0,0,0,4.012423e-05,0.9972067,0.9999477,0.9999852,0.9999769,0.9986368,0.0003586258,0.9757567,0.9994205,0.999724,0.9945049,0.7773063,0.07171457,0
0.9469111,0.9692495,0.9782821,0.8595001,0.604397,0.6724756,0.6491344,0.7143989,0.7821867,0.809882,0.7710392,0.5302709,0.5639406,0.5900052,0.6370784,0.06852547,0.009144098,0.007153803,0.290048,0.9551687,0.9582157,0.8318187,0.4371662,0.07235085,0.0692233,0.03037564,0.9987982,0.9993829,0.9817578,0.9761364,0.8952849,0.04655985,0.03815242,0.07521105,0.186322,0.1378618,0.783417,0.5850043,0.9280506,0.9988502,0.9992503
0.3908587,0.988221,0.9987898,0.9995751,0.9996351,0.9992726,0.9931615,0.9676687,0.9806478,0.001875154,0.9910401,0.9927524,0.9511309,0.4945112,0.2953331,0.001959256,0.9838666,0.9999354,0.9999346,0.999284,0.0256226,0.03120888,0.04880498,0.1459596,0.1099397,0.04834644,0.001636382,0.002921619,0.0007409498,0.1211904,0.1845827,0.006119433,0.07191854,0.02553684,0.9989195,0.9995819,0.9995115,0.9977982,0.02398178,0.02588391,0.2998985
0.9676228,0.001239692,0.6417808,0.1086859,0.4323691,0.3426908,0.006440155,0.001451508,0.002837367,0.002708008,0.02105468,0.4308417,0.6239533,0.001121747,0.4618099,0.9679058,0.9990219,0.9999986,0.9999892,0.998988,0.4727539,0.5774493,0.9417839,0.9999173,0.9998273,0.999339,8.858982e-05,0.000235299,0.9984807,0.9993262,0.9985736,0.9902706,0.9277975,0.06413466,0.2144767,0.1974613,0.2094993,0.9937016,0.9003268,0.8750078,0.8712812
0.0002971477,0.0003648013,0.2124895,0.9917033,0.8274193,0.660546,0.9933682,0.9996955,0.9996444,0.9992864,0.9966158,0.01253499,0.07170432,0.05539917,0.004385045,0.0001674072,0.001079572,0.05710166,0.05245983,0.02832267,0.002754572,0.002340411,0.9969937,0.9997674,0.999977,0.9999542,0.9792146,0.06114131,0.6600074,0.9987766,0.9981428,0.006247372,0.005463237,0.0005955648,0.001783279,0.9894999,0.9801839,0.002507586,0.340366,0.01776238,0.9952178
0.0002874974,0.00154193,0.001394399,2.279367e-05,0.9796033,0.9998853,0.9957699,0.03400603,0.9979026,0.9913983,0.9760605,0.9744558,0.8972364,0.814794,0.003561823,0.3906265,0.007187115,0.001803804,0.001535357,0.009017284,0.8582886,0.8475074,0.003329164,0.9986392,0.9991843,0.9991825,2.866943e-05,0.9999525,0.9999962,0.9999954,0.9992826,0.8996376,0.8642376,0.05119371,0.9475544,0.9994178,0.9986701,0.0001399141,0.9997172,0.9999843,0.9999895
0.2422528,0.2649642,0.379579,0.3525312,0.2067924,0.07722869,0.09433737,0.02711872,0.1527635,0.1664954,0.1655572,0.0321614,0.01503965,0.06268346,0.001864903,0.9572999,0.9996553,0.9999741,0.9999482,0.9999435,0.9999016,0.9940319,0.9999143,0.9999879,0.9998012,0.9982438,0,0,0,0.4187126,0.1140506,0.9962032,0.9993912,0.9995551,0.8400296,0.03255301,0.2994231,0.0009562996,0.7299998,0.8079898,3.31401e-05
0.09052666,0.9207095,0.9967262,0.9992293,0.9991798,0.9950663,0.00330139,0.0692024,0.007477288,0.3633854,0.6171069,0.02614805,0.0005086335,0.002934103,0.001098835,0.007067763,0.03467685,0.191953,0.06921444,0.4192678,0.3587532,0.007178669,0.9955234,0.9998626,0.9998627,0.9997461,0.9986652,0.9928302,0.9999504,0.999997,0.9999807,0.9911677,0.001577599,0.9589215,0.9610144,0.8054244,0.0002416112,0.4792828,0.8769006,0.7453018,0.6093659
0.6716321,0.5331437,0.04243829,0.2159955,0.1985753,0.1470254,0.4376642,0.6036984,0.6676615,0.5252364,0.1334691,0.02241745,0.1620057,0.1967103,0.2282471,0.7085157,0.6933237,0.5715568,0.417208,0.02871264,0.1261013,0.5065543,0.1926778,0.6492447,0.7802649,0.7680638,0.4862827,0.9289689,0.9965477,0.9960394,0.9916764,0.9722117,0.8542244,0.03837738,0.6119959,0.656262,0.5068164,0.2814646,0.01043602,0.3049189,0.3300792
0.008820599,0.1475015,0.0008993669,0.001758922,0.01051335,0.001846052,0.0003486722,0.146378,0.005047592,0.7349636,0.9306843,0.9692786,0.9684553,0.002429016,0.8442506,0.8552252,0.005537672,0.3612363,0.1193981,0.2363336,0.005330483,0.8817716,0.9981981,0.9999853,0.999987,0.9996031,0,0.0217342,0.03642126,0.03927953,0.02679361,0.003154381,0,0.009163946,0,0.9833099,0.9926405,0.787321,0.2126019,0.9937032,0.9998945
0.1539259,0.3222341,0.3508545,0.2069627,0.9832661,0.9998091,0.9998588,0.9979199,5.094069e-05,0.942335,0.9997246,0.9999582,0.9999626,0.9999474,0.999985,0.9999608,0.9980684,0.9101728,0.001326315,0.0009945753,6.905587e-05,0.0002038054,5.052843e-05,0,0,0,0.91233,0.9985555,0.9999608,0.999985,0.9999474,0.9999626,0.9999582,0.9997246,0.9324797,0.009800232,0.001322849,0.9973305,0.9991289,0.9997298,0.9348866
0.0719001,0.02293171,0.1663329,0.03929837,0.01392774,0.9987723,0.9994287,0.9969717,0.9657878,0.05751339,0.9993129,0.9998983,0.9981852,0.9779258,0.5776674,0.3988993,0.6081815,0.5705853,0.003601119,0.01821904,0.3313308,0.3563932,0.3438868,0.3366914,0.3377741,0.008334843,0.002331323,0.003267499,0.007356481,0.002252301,0.003692529,0.01386869,0.1012673,0.1730297,0.1841686,0.181013,0.9102808,0.895273,0.8743807,0.884128,0.00137078
0.9988985,0.999941,0.9999392,0.9951156,0.4194711,0.03795209,0.02324025,0.01732969,0.9996913,0.9995592,0.9884273,0.9892801,0.01729198,0.6427793,0.6532187,0.009001955,0.6601539,0.7473166,0.7184219,0.06192565,0.6220948,0.6131875,0.001958978,0.01578383,0.4984191,0.6006261,0.02742234,0.3761637,0.001698202,0.9705621,0.9734225,0.9131288,0.0003213214,0.002073024,0.03011711,0.05489474,0.937594,0.9704323,0.9772674,0.06883021,0.3310885
0.002452705,0.07298504,0.2808127,0.4309372,0.9828217,0.9769703,0.5823834,0.4324974,0.4321305,0.428023,0.0606658,0.9970994,0.9993348,0.9999597,0.9999441,0.9944945,0.04798355,0.07811915,0.841033,0.9934153,0.9876498,0.1576196,0.9997842,0.9995043,0.9905469,1.138776e-05,0,0,5.060982e-05,0.9904034,0.9999842,0.9998751,0.0004654159,0.9872997,0.999074,0.9929826,0.000251214,0.0480356,0.07514039,0.004938324,0.9924764
0.999871,0.9998085,0.001628678,0.0008429053,0.0006393915,0.00024012,0.9994689,0.9997537,0.9994654,0.1789731,0.01390654,0.9881059,0.9982963,0.9999855,0.9999761,0.9740862,0,0.06156108,0.00180333,0,0,0.03576696,0.02903382,0.9726499,0.9999636,0.999973,0.9985768,0.988782,0.003943903,0.2182788,0.9782047,0.9957805,0.9917203,0.9500925,1.043179e-05,0.0003201517,0.9930338,0.9999697,0.999883,0.9991586,0.5012413
0.006180362,0.005652268,0.02492333,0.03797561,0.5880265,0.5069806,0.970539,0.9889263,0.9918937,0.9952011,0.9926412,0.9936866,0.9962768,0.7460449,0.9926916,0.9539603,0.2287975,0.8648524,0.9241108,0.8626133,0.8883116,0.1045545,0.5141527,0.1118759,0.01697194,0.01353395,0.06548229,0.1121808,0.1437232,0.1414024,0.08590963,0.03665483,0.07268145,0.09032958,0.06696489,0.5821249,0.9387959,0.9541918,0.04585364,0.02462093,0.01440406
0.006582886,0.01727088,0.003357442,0.002957038,0.009778077,0.01008343,0.01497602,0.005137468,0.01742219,0.01756969,0.01248815,0.007221132,0.001761822,0.01784418,0.01346532,0.02570487,0.08775987,0.08263008,0.06032607,0.0008471294,0.001643553,0.9672048,0.9838224,0.9858742,0.9859899,0.9794438,0.01437599,0.9884308,0.9898655,0.01355677,0.00393786,0.9894634,0.9919233,0.9903856,0.9904555,0.9903027,0.9836895,0.003036208,0.0116264,0.0761357,0.03862602
0.9003465,0.9951415,0.9955522,0.9910314,0.001437351,0.07302162,0.008872128,0.002949086,0.01106273,0.004206435,0.004433594,0.9990359,0.9994873,0.99979,0.9999194,0.9997498,0.9722094,0.7841288,0.8469086,0.09374882,0.9990762,0.999965,0.9999231,0.999948,0.9914252,0.01041592,0.04703776,0.06601054,0.03449209,0.06384261,0.7549031,0.7075426,0.9583613,0.8922006,0.2016791,0.002599653,0.2100114,0.2103115,0.08691904,0.00595006,0.005170669
0.1171468,0.1372348,0.02891546,0.9029662,0.9043365,0.9943013,0.994217,0.7242473,0.6310581,0.6145747,0.04965817,0.7761988,0.7765697,0.1088831,0.08670553,0.6191773,0.9501863,0.9320482,0.9706267,0.9994321,0.9992995,0.999186,0.9990623,0.9963086,0.8748636,0.6004819,0.0002276905,0.1952659,0.1885838,0.02929295,0.000724268,0.0009875578,0.04764923,0.1583589,0.1788385,0.6527373,0.8540174,0.9879097,0.994597,0.9999207,0.9997712
0.9999949,0.999999,0.9999807,0.9986082,0,0,0,0.9986082,0.9999807,0.999999,0.9999949,0.9999999,0.9999987,0.9999183,0.9974089,0.8678221,0.007958048,0.00163546,0.002348517,0.005429448,0.05385252,0.05546687,0.9348784,0.9789621,0.9794466,0.04041407,0.02810467,0.04099183,0.006592585,0.9165707,0.9443052,0.944924,0.9697412,0.7854329,0.1694106,0.4379849,0.8107979,0.7617459,0.02074458,0.5431874,0.9979195
0.5156892,0.01306266,0.01985608,0.9967465,0.9999325,0.999986,0.9999858,0.9998237,0.0001382131,9.686392e-05,0.0001594596,7.492936e-05,0.9998128,0.9999701,0.9999701,0.9999169,0.9979681,0.002184198,0.001504437,0.007277898,0.0195888,0.03500302,0.01104846,0.4566203,0.9560159,0.9601782,0.9534803,0.8952783,0.0004083598,0.0001209442,0.0004624194,0.0005934073,0.8942297,0.9830076,0.9882047,0.9978303,0.4859035,0.04661545,0.02335254,0.02504975,0.9790537
0.4488956,0.08332679,0.4943079,0.4379747,0.02287186,0.007445719,0.08796741,0.02742862,0.03954046,0.9982872,0.9999294,0.9999753,0.9999772,0.9998543,0.9864318,0.0004409229,0.02665734,0.7278116,0.7632883,0.7368191,0.0001704323,0.0001803311,0.9873047,0.9992554,0.9998983,0.9999726,0.99997,0.9997649,0.9870007,0.155889,0.4598764,0.4865007,0.00029658,0.01894505,0.1005418,0.0007454813,0.8115815,0.8273508,0.003008066,0.003313796,0.2154985
0.00236207,0.9941786,0.9999961,0.9999967,0.9996345,0,0.9750921,0.9999957,0.999991,0.9980168,0.9377855,0.9621691,0.9995514,0.9795984,0.1235105,0.4051194,1.019732e-05,1.550669e-05,0.9958752,0.9999561,0.9999908,0.9999825,0.9999793,0.9999998,0.9999998,0.9999862,0.9999994,0.9999959,0.9996807,0.03596788,0.0113272,0.007295242,0.0004619998,0.0004119468,0.01291671,0.0007201159,0.03417303,0.008007139,0.9989173,0.9999959,0.9999994
0.2138373,0.03183934,0.009862359,0.007825879,0.923045,0.9789375,0.9772923,0.8865364,0.1486831,0.8670334,0.9950587,0.97225,0.0006409299,0.2422592,0.8875375,0.8884086,0.9038515,0.7014689,0.1935633,0.1733632,0.1228374,0.07448594,0.69394,0.7752903,0.8852791,0.8573739,0.2164155,0.5316198,0.2574564,0.1182218,0.1036605,0.142731,0.07346855,0.1040189,0.9731875,0.9078626,0.002537307,0.236676,0.2457701,0.01801769,0.997836
0.8473984,0.8392065,0.542439,0.102505,0.1682075,0.2922573,0.2374593,0.2586026,0.1359196,0.5361231,0.7945156,0.8138108,0.2657521,0.2301496,0.1305336,0.294502,0.2016067,0.009750357,0.004638806,0.1282937,0.1269638,0.1737577,0.03733744,0.03544278,0.03625133,0.02468405,0.5708225,0.603768,0.8253574,0.9345611,0.447216,0.2748862,0.146484,0.874666,0.8921134,0.9760269,0.8973219,0.09566089,0.0002661412,0.008152464,0.05340575
0.9974323,0.376772,0.1104398,0.4979287,0.03003476,0.03001677,0.0178543,0.004115907,0.1059212,0.9901021,0.9984433,0.9999828,0.9999952,0.9999961,0.9999962,0.999996,0.9999241,0.9974298,0.001178028,0.004795268,0.004875422,0.001596831,0.9964456,0.9997594,0.9992059,0.996954,0.0007612544,7.080654e-05,0.004560003,0.004487065,0.9948035,0.9941323,0.9952159,0.992177,0.004667281,0.9223094,0.9936337,0.9963388,0.9923838,0.9922341,0.005761855
0.3514595,0.4162438,0.9172439,0.9731974,0.9673008,0.6453553,0.6994527,0.6080966,0.540101,0.4443311,0.5711627,0.1497989,0.7315019,0.9655138,0.9692165,0.9641032,0.01861701,0.9618937,0.9870018,0.9726861,0.05332366,0.998025,0.9997677,0.9964636,0.8248464,0.3071493,0.3079639,0.3608191,0.2345658,0.8872231,0.6008065,0.9105982,0.9035187,0.04805302,0.05742972,0.242257,0.9885191,0.9955846,0.9857012,0.6363429,0.07182527
0.9991291,0.9988336,0.8895272,0.03987661,0.02193059,0.5514945,0.7489314,0.7397149,0.6212498,0.6926196,0.6888248,0.3913222,0.1673858,0.01005915,0.02472388,0.04132355,0.3027242,0.8194903,0.7349832,0.9842358,0.9786127,0.9994972,0.990416,0.2869453,0.1039627,0.05512753,0.1339152,0.5450523,0.5980902,0.6060064,0.9376328,0.8526654,0.7436196,0.4015018,0.09854461,0.5342444,0.4536766,0.05729918,0.1097413,0.07856685,0.1432452
0.8201459,0.9253143,0.9253433,0.9608718,0.0714482,0.07289384,0.08386054,0.1068354,0.9990295,0.9993578,0.9839812,0.847644,0.03170428,0.09385401,0.1208848,0.04088446,0.07953087,0.01141783,0.06772326,0.1139437,0.1151284,0.5267644,0.7256507,0.7468404,0.101187,0.04897732,0.0378232,0.4122229,0.4934996,0.1253058,0.009244463,0.1687404,0.2360809,0.2427375,0.2854508,0.2662235,0.06803055,0.04167945,0.03909086,0.003637835,0.009798767
0.9989275,0.9994735,0.9994621,0.999467,0.1524897,0.08116162,0.9909462,0.9938373,0.9871977,0.0009000235,6.703719e-05,0.00126187,0.9994415,0.9999462,0.9999971,0.9999983,0.9999997,0.991726,0,0,0,0,0,0,0.991726,0.9999997,0.9999983,0.9999971,0.9999462,0.9994415,0.0001014778,0.8825814,0.8838314,0.8797234,0.1048648,0.2569573,0.2049644,0.000617054,0,2.253375e-05,0.0001713534
0.01950733,0.01664955,0.1282415,0.1744852,0.2181816,0.1347948,0.1664202,0.04651523,0.2219991,0.2557247,0.4300599,0.8601153,0.8782797,0.01281538,0.9914926,0.9986791,0.9975573,0.995649,0.9982048,0.9962972,0.9552935,0.9569576,0.8749822,0.05958066,0.2817801,0.2831683,0.2306637,0.1934769,0.929728,0.7896683,0.847554,0.8438361,0.5248153,0.04288919,0.129538,0.3931792,0.6531361,0.6214294,0.06603,0.3014026,0.3399385
0.999999,0.9999899,0.9999465,0.9999378,0.999986,0.9973588,0,0.9993419,0.9999642,0.873225,0.9949701,0.1269405,0.01352509,1.966847e-05,0.8104283,0.9431372,0.9417759,0.01009255,0.07016002,0,0.01074924,0.9991534,0.9999912,0.9999997,0.9999993,0.9998578,0.0001710504,0.0169312,0.03403124,0.05404856,0.06862427,0.4600184,0.5456529,0.105481,0.004280332,0.00252479,0.02505051,0.06310349,0.01917756,0.02547873,0.5809371
0.9858638,0.9707352,0.007526106,0.7655444,0.8271916,0.8214686,0.04884386,0.6568222,0.651212,0.7252941,0.08933453,0.03069111,0.02411179,0.05702313,0.9806899,0.9833152,0.9999337,0.9648978,0.1505807,0.7999523,0.6960757,0.0003896603,0.9227146,0.9629941,0.9988629,0.984755,0.03914446,0.05690564,0.0001684947,0.08355471,0.02588146,0.02922884,0.002906425,0.003862529,0.007427192,0.0132932,0.05547325,0.003013054,0.02939888,0.01030984,0.976737
0.004713787,0.9987934,0.9995323,0.9999906,0.9999441,0.9997638,0.01162539,0.9962389,0.9999123,0.9993932,0.008310645,0.02067491,0.02064283,0.002429019,0.007384815,0.005392959,0.5975265,0.9512398,0.9969836,0.9999927,0.9999969,0.9999988,0.9999499,0.0007928518,0.0003520695,0.0004143149,0,0,0.001144921,0,0.0004143149,0.9999499,0.9999988,0.9999969,0.9999927,0.9970446,0.9515482,0.5924644,0.001138259,0.01522938,0.01465125
0.8964766,0.9933975,0.9853792,0.9302207,0.9777616,0.9111429,0.9470876,0.9450012,0.9466713,0.9974908,0.9953572,0.9945748,0.9539672,0.158322,0.02922919,0.003262459,0.01529272,0.2574201,0.3737865,0.2661315,0.9911781,0.7314139,0.9551277,0.6630375,0.9025467,0.9960023,0.9943796,0.9913485,0.2666489,0.0007599911,0.9985065,0.9997644,0.9943656,0.2940936,0.02118922,0.7413532,0.7473861,0.02402475,0.727088,7.230548e-05,0.2385605
0.1963952,0.0260696,0.04924525,0,0.001426911,0.001871891,0.009094763,0.2697287,0.005510238,0.03377107,0.04059181,0.1260947,0.004217369,0.9744326,0.9993448,0.9998752,0.999969,0.999994,0.9999865,0.9993137,0.9968464,0.004327003,0.006911336,0.7209063,0.2406504,0.007726024,0.2654644,0.005930416,0.004949085,0.001791166,0.9967655,0.9998815,0.9992782,0.9909112,0.008989686,0.0517663,0.9993789,0.9996954,0.9999681,0.9981943,0.003520639
0.9999996,0.9999971,0.9997638,0,0,0,0,0,0.9997638,0.9999971,0.9999996,0.9999899,0.9999674,0.9955083,0,0.7845501,0.7609426,0,0.9756963,0.9993757,0.9999708,0.9999862,0.9998793,0.9959039,0.9202925,0.8845978,0.8715486,0.8732973,0.8522075,0.02348349,0.902561,0.9999601,0.9999893,0.9999916,0.9999977,0.9999999,0.999997,0.9993078,0.0005113273,0.001104833,0
0.5549219,0.01405458,0.995195,0.9953671,0.0004592171,0.03556486,0.003130768,0.0100257,0.001131622,0.01196446,0.02847385,0.9959016,0.9946759,0.5602539,0.03505158,0.01340613,0.01178565,0.04299583,0.03386672,0.007993778,0.06613515,0.04044507,0.9990008,0.9999891,0.9999933,0.9986418,0,0.9943184,0.998538,0.9872531,0,1.113768e-05,0.9990188,0.9999794,0.9999772,0.9997929,0.9999931,0.9997231,0.9927699,0.9451605,0.1009014
0.9516771,0.9590356,0.9580983,0.550251,0.2629527,0.3041052,0.06027911,0.04242496,0.05120982,0.05162209,0.06648545,0.2640692,0.1140573,0.8748922,0.9469178,0.9451926,0.8935059,0.06691736,0.05053511,0.09868603,0.213211,0.2200728,0.09891504,0.1020225,0.8576089,0.9800312,0.9894516,0.98209,0.8212637,0.03798311,0.9914173,0.9996626,0.9999829,0.9999832,0.9877385,0.0001012586,0.1461076,3.613796e-05,3.43517e-05,6.560187e-05,0.002228545
0.1614133,0.4731335,0.799864,0.8094637,0.3963872,0.1977739,0.06189321,0.03392035,0.06269101,0.1087965,0.1274588,0.9193145,0.81622,0.02189469,0.06953653,0.05355329,0.2094499,0.1047311,0.932996,0.9937241,0.994538,0.9940006,0.9943166,0.9941302,0.9963342,0.9904964,0.00464714,0.05302615,0.001970545,0.003588993,0.000207997,0.03656147,0.01866817,0.9907778,0.9998267,0.9997436,0.9980966,0.9989733,0.9952026,0.9947332,0.8747983
0.9237354,0.774758,0.08701849,0.09508426,0.09662092,0.09600838,0.08277273,0.07759118,0.07657291,0.2041593,0.9024013,0.896045,0.7629592,0.8011472,0.9735439,0.9796546,0.9750886,0.9340263,0.8228691,0.8818641,0.858244,0.8477079,0.9291237,0.935199,0.008533536,0.8933961,0.9465916,0.4952249,0.03592544,0.03578658,0.002272281,0.03638523,0.05094389,0.9678129,0.9400433,0.5589826,0.9442246,0.9436569,0.8595543,0.8490561,0.8719495
0.9631767,0.5536664,0.550442,0.9894949,0.9820087,0.4490623,0.142751,0.164085,0.05937237,0.3521181,0.99983,0.9999739,0.9999578,0.9855575,0.9854435,0.9184105,0.6268776,0.4127279,0.2458655,0.507424,0.5437446,0.03221036,0.9894468,0.9984041,0.9987984,0.9998822,0.999665,0.019064,0.9801159,0.9847625,0.01378356,0.9989729,0.9999255,0.9866394,0.9913108,0.9861976,0.01602997,0.04568417,0.03119386,0.006209639,0.01562349
0.5769994,0.9979814,0.9989288,0.7128015,0.2575844,0.2616069,0.2679345,0.2384671,0.6417693,0.653647,0.02654869,0.02636818,0.04342464,0.01999355,0.007154203,0.04199767,0.04078835,0.05243927,0.004469085,0.007495262,0.7973965,0.7770429,0.1314294,0.8373504,0.9719721,0.9740279,0.8906965,0.153675,0.1517871,0.145195,0.8976058,0.999295,0.9995639,0.9815572,0.4564819,0.4741163,0.5758704,0.5482572,0.540292,0.8567652,0.9515279
0.998433,0.9988906,0.9998602,0.9998992,0.995278,0.0001638345,0.1323525,0.000985745,0.004398909,0.9949724,0.9931248,0.00801568,0.000227608,0.006249283,0.9829104,0.9999903,0.9999967,0.9999941,0.9999972,0.9999556,0.9999006,0.999428,0.9957477,0.9191388,0.955384,0.9291468,0.7871356,0.989726,0.3803322,0.3102328,0.003018865,0.001440133,0.06857552,0.07625315,0.3927734,0.3713602,0.3658382,0.1161991,0.1452565,0.1255327,0.002171239
0.6548724,0.9930905,0.9955525,0.9876464,0.4224748,0.4372995,0.3243606,0.01475488,0.03366171,0.04725605,0.08372857,0.063476,0.01210305,0.04202493,0.07914988,0.1657417,0.09097409,0.02955793,0.01767473,0.02015064,0.1144062,0.1145097,0.0950286,0.1014133,0.08680448,0.1349857,0.05986047,0.8649772,0.9882738,0.9983282,0.9988004,0.9942806,0.3574001,0.001823924,0.07454465,0.7957815,0.7268633,0.6536,0.6325142,0.6210751,0.04191314
0.01318336,0.02025974,0.004767592,0.003483179,0.4513391,0.54786,0.5590341,0.083096,0.9976635,0.9999012,0.9999935,0.9999825,0.9944895,0.6852162,0,0,0,4.170724e-05,0.6852162,0.9944478,0.9999706,0.9999813,0.9999525,0.9986028,0.003340121,0.003549382,0.01850593,0.02602118,0.4789037,0.4893113,0.5354251,0.1165482,0.07610376,0.02216514,0.01008796,0.01688805,0.03703862,0.02632098,0.008538407,0.5326959,0.5648761
