chr	pos	category	avg_delrate_BS	avg_delrate_input	delta_delrate	p.adjust_diff	equivalence_status	site_specific_eqbound
TRAF7_chr16_2171583	65	Modified	0.16416166106568567	0.0034002855399352934	0.16076137552575037	1.785207475545387e-35	Not equivalent	2.8054295662209583
RECQL_chr12_21501357	66	Modified	0.16981349388313702	0.009874965264814543	0.15993852861832247	9.326970737466208e-79	Not equivalent	1.8540740330807695
7SK.RN7SK_chr6_52995869	65	Modified	0.1630029743396917	0.006201358053209907	0.1568016162864818	1.1715500466617706e-20	Not equivalent	2.255794384621047
TF_chr3_133765202	66	Modified	0.17028399191667834	0.015288126138950746	0.1549958657777276	7.431796591229797e-25	Not equivalent	1.5038444854873303
MDM2_chr12_68840038	66	Modified	0.15651388065181165	0.007080992509363297	0.14943288814244834	1.632571395689986e-7	Not equivalent	2.138725804132447
SPTBN1_chr2_54668702	66	Modified	0.1439085144927535	0	0.1439085144927535	6.255425102011934e-4	Equivalent	17.778826856779972
SYNCRIP_chr6_85611818	62	Modified	0.333245539392466	0.19429604024802666	0.13894949914443933	0.0025073985364554964	Not equivalent	0.2930644605558932
ENSA_chr1_150622412	66	Modified	0.155729608485988	0.0190890604383133	0.1366405480476747	4.062921109984256e-11	Not equivalent	1.3385990426969028
RBM39_chr20_35739636	64	Modified	0.158784613411036	0.0231213685964374	0.1356632448145986	9.83375377401406e-14	Not equivalent	1.2039031944514123
SON_chr21_33552950	63	Modified	0.16615864527629234	0.0305724642198898	0.13558618105640255	4.19627449043558e-17	Not equivalent	1.0220117097370882
SOX5_chr12_23640275	66	Modified	0.135965576418332	0.0040753277629276795	0.13189024865540433	9.840662380912427e-14	Not equivalent	2.636935543222953
EIF4A2_chr3_186788974	66	Modified	0.15586550934673968	0.026213757843150835	0.12965175150358885	4.0632105382072135e-12	Not equivalent	1.119968724485945
GCFC2_chr2_75672011	66	Modified	0.13724334413989567	0.008885464817668214	0.12835787932222745	1.9127335748226536e-6	Not equivalent	1.9429427621808317
SLC25A36_chr3_140963885	63	Modified	0.1481865980917215	0.020765957446808498	0.12742064064491299	5.000742322118923e-18	Not equivalent	1.2784731135365974
MAP4K4_chr2_101724679	66	Modified	0.13791943486670596	0.011091124333133468	0.1268283105335725	1.442655246012236e-8	Not equivalent	1.7581051712437583
AFMID_chr17_78197143	66	Modified	0.12589222914505033	0.0023889592150745233	0.1235032699299758	3.558040973863697e-14	Not equivalent	3.139257409011949
NOMO1_chr16_14871618	66	Modified	0.1274973838948961	0.00431842975598608	0.12317895413891002	1.0870178573489828e-20	Not equivalent	2.5834933137693397
H3-3B_chr17_75778524	60	Modified	0.2200205867215645	0.0993424571338683	0.12067812958769619	0.0011924681877475008	Not equivalent	0.46478446427896647
PTP4A1_chr6_63574083	66	Modified	0.13735842701359935	0.018281160417383334	0.11907726659621601	1.3656711739000076e-28	Not equivalent	1.3700367069725172
GPAM_chr10_112157831	66	Modified	0.1195507832762733	0.0040091638029782365	0.11554161947329507	8.405495048607814e-8	Not equivalent	2.652076215411337
MT-RNR1_chrMT_946	66	Modified	0.176247282910499	0.0628931999899742	0.11335408292052479	1.8110952846715916e-10	Not equivalent	0.6398360649742472
CBR1_chr21_36072656	65	Modified	0.11886114320131894	0.006632159459619916	0.11222898374169903	0	Not equivalent	2.196291298316912
AGRN_chr1_1051519	65	Modified	0.14131025515350976	0.029204310283308367	0.1121059448702014	1.863137658030382e-31	Not equivalent	1.050592266822632
MCM5_chr22_35424407	65	Modified	0.11536476219053668	0.0053048538835005835	0.1100599083070361	2.7800067415872387e-27	Not equivalent	2.39581247547254
PRKDC_chr8_47863519	66	Modified	0.12053239634761366	0.010576351752822333	0.10995604459479133	3.6681245791174166e-7	Not equivalent	1.7971400927804035
HDAC6_chrX_48823353	65	Modified	0.1106039855600342	0.005877441152274797	0.1047265444077594	1.346940201745554e-15	Not equivalent	2.303643763186305
ABCC2_chr10_99842039	66	Modified	0.1090162623300454	0.004571859108681783	0.10444440322136361	2.208027476821315e-16	Not equivalent	2.5311334725371344
KNTC1_chr12_122551455	66	Modified	0.111629881154499	0.011348831985624443	0.10028104916887455	3.918211144103906e-6	Not equivalent	1.7393589430246545
TOP2A_chr17_40399999	61	Inconclusive	0.225881261595547	0.12611198769390852	0.09976927390163848	0.05688588899201819	Not equivalent	0.39286740476787574
HMGCS1_chr5_43306236	66	Modified	0.1104833647206528	0.011225180505415168	0.09925818421523763	1.1429235239626269e-6	Not equivalent	1.7482900159579189
CHKA_chr11_68091500	63	Modified	0.13253161850596762	0.03571500958341167	0.09681660892255595	4.195243574700339e-12	Not equivalent	0.9287014698995231
GPAM_chr10_112202834	66	Modified	0.10674431665567853	0.010849777241082766	0.09589453941459576	1.970572964419857e-12	Not equivalent	1.776134375264427
IDH1_chr2_208246339	66	Modified	0.10090924421868487	0.00515839916261878	0.0957508450560661	2.6254366558704513e-15	Not equivalent	2.4211489733046023
NOMO2_chr16_18524555	66	Modified	0.09717172467780884	0.0025679955450869036	0.09460372913272193	1.5094313331999644e-27	Not equivalent	3.070410643010286
MBNL1_chr3_152300250	66	Modified	0.11702245338608984	0.022473756426907833	0.094548696959182	4.9190967548835334e-11	Not equivalent	1.2233803186845442
CSE1L_chr20_49072349	66	Modified	0.10191379730293633	0.008311325151468067	0.09360247215146826	8.305168215810563e-19	Not equivalent	1.9999117661470915
MT-TL1_chrMT_3258	66	Modified	0.09540123456790134	0.0025697598961713164	0.09283147467173002	4.469728962944177e-12	Not equivalent	3.0697574811356
NF2_chr22_29603684	65	Modified	0.13192933608383778	0.04097011144883485	0.09095922463500293	3.008403451729036e-4	Not equivalent	0.851232461578741
TGIF2.TGIF2-RAB5IF_chr20_36593664	65	Modified	0.09927818649554133	0.01038585941513881	0.08889232708040253	1.2836018410174272e-32	Not equivalent	1.8121555604718376
RNF216P1.RBAK-RBAKDN_chr7_4997057	65	Modified	0.09298378306832471	0.007463090627094543	0.08552069244123016	4.6110603545526855e-40	Not equivalent	2.092862338423449
CHDH_chr3_53817683	66	Modified	0.09178971377613157	0.006350683751710973	0.0854390300244206	1.357692586490451e-16	Not equivalent	2.2346616236347505
PTPRA_chr20_3021373	65	Modified	0.09514429116676167	0.009761846921171326	0.08538244424559034	0	Not equivalent	1.8636981050900392
EIF3A_chr10_119065478	66	Modified	0.08522987443213084	0.0019580909286791635	0.08327178350345169	2.428299698462166e-24	Not equivalent	3.3298640266825634
ACTL6A_chr3_179587991	65	Modified	0.12282692794372423	0.04130190796857463	0.0815250199751496	5.849135166624771e-7	Not equivalent	0.846826291378048
HMGA2_chr12_65845034	66	Modified	0.08394256614527656	0.002545205866733907	0.08139736027854266	5.219094121650283e-14	Not equivalent	3.078889929261459
LARP4B_chr10_810246	66	Modified	0.08355575008081367	0.002389486260454003	0.08116626382035967	2.08076960589918e-7	Not equivalent	3.1390469042546374
IMMT_chr2_86179518	66	Modified	0.0901679524268724	0.009335830674320197	0.0808321217525522	5.982408869593858e-7	Not equivalent	1.9011430002092196
HDLBP_chr2_241266886	66	Modified	0.08923436769062854	0.0087673664265803	0.08046700126404824	1.3456596546589773e-9	Not equivalent	1.9543091647556108
FNDC3B_chr3_172054790	66	Modified	0.08953169238521173	0.010485349091695479	0.07904634329351626	9.56574594589614e-21	Not equivalent	1.8042733719543733
SMLR1_chr6_130835990	66	Modified	0.0966341376487893	0.01918933447061072	0.07744480317817858	1.7779198457712144e-9	Not equivalent	1.334815645853749
INSIG2_chr2_118103902	64	Modified	0.08720118835840027	0.012307828632257453	0.07489335972614282	4.658738719414744e-5	Not equivalent	1.6738009061741774
M6PR_chr12_8941306	65	Modified	0.0786236996591902	0.0037596041218388335	0.07486409553735136	1.296305370466796e-19	Not equivalent	2.7117006020202794
ALB_chr4_73413373	66	Modified	0.072618438472097	0	0.072618438472097	3.701084189694066e-5	Equivalent	17.778826856779972
MDM2_chr12_68809205	66	Modified	0.0693494569275276	0.002183787561146053	0.06716566936638155	1.3230959953007893e-6	Not equivalent	3.2251195696689425
RPS6KA3_chrX_20262341	66	Modified	0.072522742295757	0.007952340264773027	0.06457040203098398	5.260690228748823e-8	Not equivalent	2.037869977625942
GPC3_chrX_133858127	64	Modified	0.12898644088061395	0.06492325811755356	0.06406318276306039	7.270449915128146e-8	Not equivalent	0.6260129044082707
RPS6KA3_chrX_20263269	64	Modified	0.07455874101947453	0.011016919547764084	0.06354182147171045	1.1841970031346583e-24	Not equivalent	1.76359872695688
FLNB_chr3_58125590	66	Modified	0.06809077556188113	0.005955467904417063	0.06213530765746407	3.569561658165897e-23	Not equivalent	2.29185505299143
TGFBR2_chr3_30611493	66	Modified	0.0612865497076023	0.00111111111111111	0.06017543859649119	1.6315922136844179e-6	Not equivalent	3.879993237172146
SPCS3_chr4_176328690	65	Modified	0.06500104948312957	0.0049674291868633735	0.060033620296266195	4.019129300579296e-9	Not equivalent	2.4553944508964625
CCNL2_chr1_1386833	62	Modified	0.10526388177077434	0.046301937503486434	0.0589619442672879	2.0545479236351022e-7	Not equivalent	0.7861564531919774
CEP170B_chr14_104895759	65	Modified	0.060663126071562636	0.0030097817908201663	0.057653344280742466	1.7010188866227117e-6	Not equivalent	2.920061072021852
BCLAF1_chr6_136260235	66	Modified	0.0788840546786561	0.025656203288490283	0.053227851390165816	4.946369980120127e-5	Not equivalent	1.1340941893332537
PPP1CB.SPDYA_chr2_28800291	65	Inconclusive	0.130434782608696	0.0773737373737374	0.05306104523495861	0.7606754001843612	Not equivalent	0.5541950456103883
ABCA1_chr9_104822263	66	Modified	0.0606791935584362	0.00804451868281655	0.05263467487561965	6.462387499562914e-6	Not equivalent	2.027939543939272
HNRNPC_chr14_21213064	66	Modified	0.055439310451737965	0.00284460906610885	0.05259470138562911	1.7072603071109898e-13	Not equivalent	2.973373504435379
EIF4B_chr12_53041178	66	Inconclusive	0.05715811965811967	0.00731802178007043	0.04984009787804924	0.0032610481919096487	Not equivalent	2.109956415777579
HNRNPH1_chr5_179614233	63	Inconclusive	0.08327999297162296	0.0338461735642054	0.04943381940741756	1.4459895564987143e-4	Not equivalent	0.9602966796883257
GLUD1_chr10_87089215	66	Inconclusive	0.0569384330178554	0.007577368877044116	0.04936106414081128	2.547566281579651e-7	Not equivalent	2.0796587925415784
RPS9_chr19_54201242	65	Inconclusive	0.08162762533584657	0.03237998287302083	0.04924764246282574	2.211122551183867e-11	Not equivalent	0.9868581474822382
NASP_chr1_45607981	65	Unmodified	0.04924242424242423	0	0.04924242424242423	0.06743149887954808	Equivalent	17.778826856779972
EIF4G2_chr11_10797658	60	Inconclusive	0.0767414556941499	0.0284294820290321	0.0483119736651178	0.007931144759172922	Not equivalent	1.0676077501229946
HSPD1_chr2_197494520	66	Inconclusive	0.0579535319190874	0.010770883695944132	0.04718264822314327	1.4968432048465278e-5	Not equivalent	1.7821307679061058
ELP2_chr18_36154965	65	Inconclusive	0.08233853241518044	0.0352359693877551	0.04710256302742534	0.03768485745904107	Not equivalent	0.9365735037863772
SNHG22_chr18_49814118	66	Inconclusive	0.06534900284900283	0.018712398880456567	0.04663660396854626	7.009577608272507e-6	Not equivalent	1.3530407577270904
SLC35B2_chr6_44256715	66	Inconclusive	0.0512738012738013	0.004701039790270134	0.04657276148353117	7.559052908421918e-10	Not equivalent	2.505640919068308
TRPC4AP_chr20_35078158	61	Inconclusive	0.0750897574508884	0.028593027483100598	0.04649672996778781	1.325303783311952e-4	Not equivalent	1.0639637807354152
SFPQ_chr1_35185312	66	Inconclusive	0.060846560846560795	0.014429052350734065	0.04641750849582673	0.016265694995611955	Not equivalent	1.5483850897802456
HELZ_chr17_67087031	66	Unmodified	0.05279003436225354	0.0077571025886058066	0.045032931773647734	0	Equivalent	2.0593422830290007
RPL22_chr1_6185970	66	Inconclusive	0.05325113796407967	0.00874781589113772	0.04450332207294195	1.091989998725994e-11	Not equivalent	1.9562077960317512
ZNF561_chr19_9618174	63	Inconclusive	0.12802030399116565	0.08394918921234723	0.04407111477881842	0.001293728773830653	Not equivalent	0.5233770711871806
PRKCSH_chr19_11436069	65	Inconclusive	0.06621550436185657	0.022685924945556633	0.04352957941629994	2.483257622844452e-10	Not equivalent	1.2169188284631685
OSTC_chr4_108667641	65	Inconclusive	0.06340579710144925	0.021996897163120567	0.041408899938328685	0.328367114041649	Not equivalent	1.2381993840690368
GPC3_chrX_133821312	66	Inconclusive	0.0412216508298092	0.0010384215991692633	0.04018322923063994	9.88906086602355e-7	Not equivalent	3.94622485305843
TFB1M_chr6_155297067	63	Unmodified	0.08130719783098447	0.042023455285936234	0.03928374254504824	9.715367209354136e-7	Equivalent	0.837420319342459
SLC38A1_chr12_46183159	57	Inconclusive	0.28567463544807603	0.247247749002135	0.03842688644594103	0.4031343164925356	Not equivalent	0.2529068412889305
OBSL1_chr2_219571108	66	Inconclusive	0.0423708040391508	0.00404055245371731	0.03833025158543349	1.4179486392032379e-6	Not equivalent	2.6448601480926026
MT-CO1_chrMT_6293	66	Unmodified	0.052030602114826366	0.013832813753598737	0.03819778836122763	3.617371720284243e-14	Equivalent	1.5812556244114475
ABCG2_chr4_88107235	66	Inconclusive	0.041418306524046704	0.0037707390648567133	0.03764756745918999	2.840552449185696e-6	Not equivalent	2.708950940342821
HISLA_chr14_88093841	64	Inconclusive	0.046050402686558266	0.009544029926195543	0.036506372760362726	0.016538767592933202	Not equivalent	1.8826007979815822
SFPQ_chr1_35185158	66	Inconclusive	0.0372756861913729	0.0011204481792717101	0.03615523801210119	8.460323705832628e-6	Not equivalent	3.8718081451377837
SNHG14_chr15_25001782	66	Inconclusive	0.0382560731421663	0.0025252525252525268	0.035730820616913773	1.1024212285626611e-4	Not equivalent	3.0863795344763236
IARS1_chr9_92263051	63	Inconclusive	0.0521639013639388	0.016738114372650163	0.035425786991288635	5.381509534165451e-4	Not equivalent	1.4352774487823798
SEL1L_chr14_81476080	65	Inconclusive	0.09470912560966964	0.06029388018883214	0.0344152454208375	0.03232365591552317	Not equivalent	0.6585938143601169
DNASE1L1_chrX_154411935	66	Unmodified	0.0341005967604433	0	0.0341005967604433	0.00725879839512777	Equivalent	17.778826856779972
CCNL1_chr3_157150836	62	Inconclusive	0.08417508417508421	0.0507787255988695	0.03339635857621471	0.012695418010730899	Not equivalent	0.7395625975279794
AFP_chr4_73440546	66	Unmodified	0.0342611250619783	0.00144986051974747	0.03281126454223083	NA	NA	NA
DBR1_chr3_138161491	62	Inconclusive	0.03571948604201743	0.0030581039755351665	0.03266138206648227	0.017471995692048298	Not equivalent	2.905047260375507
FNBP1L_chr1_93554299	62	Inconclusive	0.058011305241521066	0.025510819425626732	0.032500485815894334	1.4945057213261898e-4	Not equivalent	1.1378453648484839
AKR1C1_chr10_4968113	66	Inconclusive	0.03580901856763927	0.0034904013961605668	0.0323186171714787	0.002406927031962662	Not equivalent	2.7809631419920566
CDC42BPB_chr14_102943892	66	Unmodified	0.03871587434073207	0.0067313659470522235	0.03198450839367985	NA	NA	NA
ALB_chr4_73413706	64	Inconclusive	0.05722868592698353	0.025770537255857668	0.03145814867112587	1.0699364193507737e-4	Not equivalent	1.1311641407877255
LPCAT3_chr12_6981615	66	Unmodified	0.06088506200678657	0.029457849658710466	0.031427212348076106	0.005183726539716044	Equivalent	1.045158314524532
RRP12_chr10_97356838	65	Unmodified	0.15241088630077934	0.1211814016453193	0.031229484655460035	0.07099206425738203	Equivalent	0.40401240475449396
FUCA2_chr6_143504113	62	Inconclusive	0.145765690512445	0.11512260500547339	0.030643085506971618	0.05044302829963569	Not equivalent	0.41885478462823666
SNX3_chr6_108214588	62	Unmodified	0.0598629189461108	0.030237141967347253	0.02962577697876355	0.10130396060957414	Equivalent	1.0288511808285303
SF3B1_chr2_197419042	66	Unmodified	0.0295895068273585	0	0.0295895068273585	NA	NA	NA
FNDC3B_chr3_172148759	64	Unmodified	0.06724266857150876	0.0376856788038294	0.029556989767679363	6.356241044605807e-4	Equivalent	0.8978349921536743
OGG1_chr3_9750419	64	Unmodified	0.04692511932988307	0.017878721822840667	0.0290463975070424	5.747470191429923e-12	Equivalent	1.3863631983728926
NKD1_chr16_50634805	63	Unmodified	0.1148447753649992	0.08590949756803813	0.028935277796961062	0.013931912441644725	Equivalent	0.5149468899077525
AIMP1_chr4_106328190	65	Unmodified	0.0289351851851852	0	0.0289351851851852	0.09927457957702963	Equivalent	17.778826856779972
SLC2A4RG_chr20_63742413	65	Unmodified	0.04784017348948063	0.01899148581405996	0.02884868767542067	1.2900225282352655e-9	Equivalent	1.3423050554770342
PKM_chr15_72199475	66	Unmodified	0.06977184050357013	0.04112725848602167	0.028644582017548464	1.6624339219798614e-4	Equivalent	0.8491391302184961
BACH1_chr21_29345948	64	Unmodified	0.040547452969773835	0.0119414820891441	0.028605970880629737	NA	NA	NA
ALDH6A1_chr14_74071478	66	Unmodified	0.032767254351185965	0.0046810727201515735	0.028086181631034393	NA	NA	NA
TRMT11_chr6_125993775	63	Inconclusive	0.033217575117016465	0.00532943264220798	0.027888142474808485	7.808810471129497e-4	Not equivalent	2.3916355498967654
NIBAN2_chr9_127506478	66	Unmodified	0.0404141044636029	0.012614845702528047	0.02779925876107485	2.0445060866710294e-5	Equivalent	1.6540939933479337
RBM39P1_chrX_44030815	65	Unmodified	0.0370113688468844	0.009948301114886877	0.02706306773199752	2.182636024566101e-8	Equivalent	1.8479030386304434
ARL8A_chr1_202144563	65	Unmodified	0.03467367047756376	0.0077519379844961335	0.02692173249306763	0.13271949355724952	Equivalent	2.059918595548952
SLC2A4RG_chr20_63743999	63	Inconclusive	0.055155438733125665	0.028566110235801735	0.02658932849732393	0.10065511577843059	Not equivalent	1.0645615648492357
NPLOC4_chr17_81588950	64	Unmodified	0.048518599874395565	0.021982897206718033	0.026535702667677533	0.001358903997023775	Equivalent	1.2386407957219148
GGA2_chr16_23464919	65	Unmodified	0.07134953640269454	0.0449731408007395	0.02637639560195504	0.00891566572036869	Equivalent	0.8013035257033567
FAM169A_chr5_74779120	64	Inconclusive	0.03406772745818037	0.008333333333333333	0.025734394124847036	0.02740083511058692	Not equivalent	1.9976458234545023
CPLX1_chr4_786031	66	Inconclusive	0.05682635103610986	0.031156473025861397	0.025669878010248465	0.08450276497109524	Not equivalent	1.010344308092578
CHCHD2_chr7_56101791	66	Unmodified	0.026638011829649467	0.0018018018018018033	0.024836210027847663	NA	NA	NA
RNF166_chr16_88697060	64	Unmodified	0.034087107211836665	0.009251118535451226	0.024835988676385437	NA	NA	NA
SHB_chr9_38016100	65	Inconclusive	0.03729596444936887	0.012496987759237124	0.024798976690131744	4.6229549007573796e-4	Not equivalent	1.6615902999664347
CAPRIN1_chr11_34100130	65	Inconclusive	0.135219417315325	0.11126114619759427	0.02395827111773073	0.22989808672218595	Not equivalent	0.42904901089273095
B4GALT3_chr1_161171614	66	Unmodified	0.029563160793700933	0.006274603363950853	0.02328855742975008	NA	NA	NA
MGST1_chr12_16363972	65	Inconclusive	0.212301548526387	0.189158983874431	0.023142564651955994	0.19463762721300004	Not equivalent	0.29818826820632993
GPC3_chrX_133947476	64	Unmodified	0.03202129353840733	0.00896881747910115	0.02305247605930618	8.688838690494354e-4	Equivalent	1.9350246730231997
CCT2_chr12_69598339	65	Unmodified	0.03031882439036078	0.007462686567164167	0.022856137823196614	0.005384453946168044	Equivalent	2.092909427724948
GNAI3_chr1_109592532	65	Unmodified	0.0228029734567974	0	0.0228029734567974	NA	NA	NA
SNRNP200_chr2_96305485	66	Unmodified	0.031266190888787466	0.008469713405335713	0.022796477483451753	7.345149658630185e-4	Equivalent	1.9837552066606867
FKBP4_chr12_2803908	65	Unmodified	0.0302671867520537	0.00750187116296798	0.02276531558908572	NA	NA	NA
MACF1_chr1_39388333	65	Unmodified	0.026557732484784165	0.00402910537138724	0.022528627113396926	NA	NA	NA
FNDC3B_chr3_172267100	64	Inconclusive	0.046058031307151866	0.02356720895060957	0.022490822356542296	0.03273717834228411	Not equivalent	1.1909075204654815
TF_chr3_133772628	66	Unmodified	0.026448161871320267	0.0041057072598052365	0.02234245461151503	NA	NA	NA
TMEM138_chr11_61368986	64	Inconclusive	0.05883991089470543	0.03654779919329647	0.022292111701408962	0.00468323475077358	Not equivalent	0.9153677099048307
ILF3_chr19_10689557	65	Unmodified	0.0647786848862081	0.042491005778751034	0.022287679107457062	0.0017676701986147779	Equivalent	0.83145061754362
TMEM126B_chr11_85634225	65	Unmodified	0.0457654011726938	0.023609877291584185	0.022155523881109616	0.005331254211039925	Equivalent	1.1896808429766064
EPB41_chr1_29118914	65	Inconclusive	0.032836588959074785	0.01073047725221637	0.022106111706858417	0.006665564343300505	Not equivalent	1.7852219797764417
SRSF1_chr17_58004501	60	Inconclusive	0.07936507936507933	0.05758270470359707	0.021782374661482265	0.06941278771223361	Not equivalent	0.679551962899926
ITPRIPL2_chr16_19121622	64	Unmodified	0.03817579994262553	0.016652015081365133	0.021523784861260397	0.004425332391067593	Equivalent	1.439138999908312
PRKX_chrX_3607418	66	Unmodified	0.0283697732287924	0.007010140085575287	0.02135963314321711	NA	NA	NA
ACSL4_chrX_109732148	64	Unmodified	0.0444477746792115	0.0234197175373646	0.0210280571418469	0.21441451041849133	Equivalent	1.1951705016259653
DHFR_chr5_80651833	66	Unmodified	0.03946611028282053	0.0187699011228423	0.02069620915997823	0.18793365113656843	Equivalent	1.350812171140332
ANP32B_chr9_98015670	65	Unmodified	0.0398846877252193	0.019290140677423934	0.02059454704779537	0.030922054449024367	Equivalent	1.3310375773679777
RCOR1_chr14_102728484	64	Unmodified	0.07285293092246517	0.05240078374315937	0.020452147179305803	9.579585098178193e-4	Equivalent	0.7241808017603546
REV1_chr2_99438907	65	Unmodified	0.027441886198910834	0.007032967032967036	0.020408919165943798	NA	NA	NA
ERH_chr14_69380270	65	Unmodified	0.03133280013124977	0.0109630494797197	0.02036975065153007	NA	NA	NA
SERPINA1_chr14_94382739	66	Unmodified	0.029673225208615414	0.0093221385356217	0.020351086672993714	0.02717430851589078	Equivalent	1.9023791812481239
PI4KB_chr1_151307635	65	Unmodified	0.03057665265881887	0.010292812332240083	0.02028384032657879	3.786391949418438e-8	Equivalent	1.8196078834333633
SH2B1_chr16_28872294	65	Inconclusive	0.03125	0.011035730438715533	0.020214269561284467	0.13940589689451144	Not equivalent	1.7622019833910745
AGPAT5_chr8_6758246	65	Unmodified	0.0337442480774429	0.013692652858982727	0.020051595218460172	NA	NA	NA
DGLUCY.SNORA11B_chr14_91126499	66	Unmodified	0.029098733766730642	0.009104938271604933	0.01999379549512571	0	Equivalent	1.9222745671611592
ASB3_chr2_53670029	64	Unmodified	0.03238866396761135	0.012603347449082467	0.019785316518528884	NA	NA	NA
B3GALT6_chr1_1234725	63	Unmodified	0.05891055533748667	0.03925091611486206	0.019659639222624606	0.06847839088635654	Equivalent	0.8749227466428566
FTCD_chr21_46149953	65	Unmodified	0.032038060936891814	0.012388756313086587	0.01964930462380523	0.0032248688388896176	Equivalent	1.6685494910562064
EIF4G2_chr11_10805000	65	Unmodified	0.031586334663492345	0.012257997440001066	0.01932833722349128	0.007251584492848248	Equivalent	1.6770550958421184
EPB41L5_chr2_120106550	65	Unmodified	0.03288082587795157	0.013597149662723464	0.019283676215228106	0.04977289803455412	Equivalent	1.5947275275037809
HSP90AB1_chr6_44253636	66	Unmodified	0.0435137920905765	0.024667322068757033	0.018846470021819467	0.04709305745367675	Equivalent	1.1601884625803094
JPT2_chr16_1685534	65	Unmodified	0.0905077127557626	0.071868195723603	0.01863951703215959	0.4085352290202164	Equivalent	0.583483323393265
FAM118A_chr22_45332648	63	Unmodified	0.056409201000914566	0.037972813267524	0.01843638773339057	0.004182203674883042	Equivalent	0.8935302745154416
FNDC3B_chr3_172337352	66	Unmodified	0.028249646421649198	0.009883768461588333	0.018365877960060867	NA	NA	NA
PGPEP1_chr19_18369482	63	Unmodified	0.059528966664659566	0.04135241938233447	0.018176547282325095	0.10861488516706656	Equivalent	0.8461600397294458
NFIA_chr1_61110916	66	Unmodified	0.0207227439771335	0.0029895366218236166	0.017733207355309883	NA	NA	NA
GPC3_chrX_133748203	66	Unmodified	0.022654957362861133	0.00492333406002471	0.017731623302836425	NA	NA	NA
KTN1_chr14_55684512	65	Inconclusive	0.10531217837555887	0.08758164588689377	0.0177305324886651	0.4104851966335303	Not equivalent	0.5080041989840165
GPC3_chrX_133806337	64	Unmodified	0.035784318342359296	0.018121945655175734	0.017662372687183563	0.16750127259358172	Equivalent	1.3764409031795428
HNRNPH1_chr5_179619833	66	Unmodified	0.025507383716338934	0.007905982905982909	0.017601400810356025	NA	NA	NA
FDFT1_chr8_11838655	65	Unmodified	0.14443292511717298	0.1269118571786541	0.017521067938518875	0.46047578165208114	Equivalent	0.3911320407719858
ACSL4_chrX_109706818	66	Unmodified	0.0208926875593542	0.0034494535519125702	0.01744323400744163	NA	NA	NA
SSB_chr2_169810389	65	Unmodified	0.023945335710041597	0.006526627129642203	0.017418708580399393	NA	NA	NA
FNDC3B_chr3_172073758	66	Unmodified	0.019755274576218108	0.00245163718959753	0.01730363738662058	NA	NA	NA
NPM1_chr5_171405372	65	Unmodified	0.01724137931034485	0	0.01724137931034485	NA	NA	NA
TCF12_chr15_57286222	65	Unmodified	0.019950232608460468	0.00294985250737463	0.017000380101085837	NA	NA	NA
PEX13_chr2_61031779	63	Unmodified	0.0570745990802494	0.040131265308916635	0.016943333771332766	0.026970712636758543	Equivalent	0.8626075960502981
CSK_chr15_74798262	64	Unmodified	0.040518995346050433	0.023803210678210687	0.016715784667839746	0.027990576479207177	Equivalent	1.184159228718202
FAU_chr11_65120653	66	Inconclusive	0.0367676767676768	0.02006534054956293	0.016702336218113872	0.03121842940163743	Not equivalent	1.3028058375858937
MRPL4_chr19_10252126	63	Unmodified	0.06832988195641407	0.0516368356891151	0.01669304626729897	0.05698965453612713	Equivalent	0.7313338501485847
RPS6KA3_chrX_20242273	66	Unmodified	0.027784315683365667	0.011172542656460104	0.016611773026905564	NA	NA	NA
EMILIN2_chr18_2913364	64	Unmodified	0.02696660335549223	0.010677119519184663	0.01628948383630757	NA	NA	NA
PSAP_chr10_71816664	66	Unmodified	0.02341280615785099	0.007140980764743133	0.016271825393107855	NA	NA	NA
LGALS3_chr14_55142591	64	Unmodified	0.024776705638509814	0.008599552485523965	0.01617715315298585	NA	NA	NA
PSMD5_chr9_120824506	64	Unmodified	0.0582881892242254	0.0421790423317141	0.0161091468925113	0.1784835176615435	Equivalent	0.835423020399995
ANKRD10_chr13_110903910	66	Unmodified	0.017334757594497867	0.0012870012870012865	0.01604775630749658	NA	NA	NA
RBM39_chr20_35712864	66	Unmodified	0.016013867022883765	0	0.016013867022883765	NA	NA	NA
POP7_chr7_100706940	65	Unmodified	0.023165256646630984	0.007200195074118373	0.01596506157251261	NA	NA	NA
ATP6V0A1_chr17_42500800	61	Unmodified	0.04872510274986693	0.0331053167809636	0.01561978596890333	0.2886992956941703	Equivalent	0.9735117453173889
FN1_chr2_215360551	66	Inconclusive	0.0486152215914223	0.03303743578125767	0.015577785810164634	0.0018686009015269692	Not equivalent	0.9747433376546586
TRIP10_chr19_6750628	64	Unmodified	0.02234339923187698	0.006861399221352083	0.015482000010524896	NA	NA	NA
SRSF1_chr17_58005188	64	Unmodified	0.016277320425602815	8.417508417508432e-4	0.015435569583851972	NA	NA	NA
GPC3_chrX_133812423	65	Unmodified	0.04762833008447047	0.0322713021578597	0.01535702792661077	0.10457908623810251	Equivalent	0.9888939580479068
SNX5_chr20_17954547	65	Unmodified	0.03580064279528794	0.0204651485901486	0.015335494205139341	0.024567882352806845	Equivalent	1.2887883870524388
RNF113A_chrX_119871712	65	Unmodified	0.0529394310688491	0.0376066364215545	0.015332794647294604	0.0697131254054796	Equivalent	0.8990282700559398
